set,cost,key,traits,health,attackDamage,damagePerSecond,attackRange,attackSpeed,armor,magicalResistance,skill.startingMana,skill.skillMana,skill.stats
12,"[5, 14, 44]",Briar,"['Eldritch', 'Ravenous', 'Shapeshifter']","[1200, 2160, 3888.0000000000005]","[65, 98, 146]","[52, 78, 117]",1,0.8,60,60,0,80,"[100, 100, 500]"
12,"[5, 14, 44]",Camille,"['Chrono', 'Multistriker']","[1200, 2160, 3888.0000000000005]","[85, 128, 191]","[77, 115, 172]",1,0.9,60,60,30,100,"[180, 180, 800]"
12,"[2, 5, 17]",Cassiopeia,"['Witchcraft', 'Incantor']","[600, 1080, 1944.0000000000002]","[35, 53, 79]","[26, 40, 59]",4,0.75,20,20,0,30,"[135, 200, 300]"
12,"[5, 14, 44]",Diana,"['Frost', 'Bastion']","[1200, 2160, 3888.0000000000005]","[60, 90, 135]","[51, 77, 115]",1,0.85,60,60,40,120,"[380, 570, 9001]"
12,"[0, -1, -1]",EldritchBigVolibear,[],"[2000, 3600, 6480]","[400, 600, 900]","[400, 600, 900]",1,1.0,250,250,70,70,[200]
12,"[0, -1, -1]",EldritchDaisy,[],"[450, 810, 1458]","[60, 90, 135]","[42, 63, 95]",1,0.7,60,60,40,80,[250]
12,"[0, -1, -1]",EldritchMalphite,[],"[800, 1440, 2592]","[100, 150, 225]","[75, 113, 169]",1,0.75,85,85,30,60,[75]
12,"[0, -1, -1]",EldritchVolibear,[],"[1000, 1800, 3240]","[200, 300, 450]","[160, 240, 360]",1,0.8,90,90,50,90,[85]
12,"[1, 3, 9]",Elise,"['Eldritch', 'Shapeshifter']","[650, 1170, 2106]","[50, 75, 113]","[30, 45, 68]",1,0.6,40,40,30,90,"[8, 80, 100, 120]"
12,"[3, 8, 26]",Ezreal,"['Portal', 'Blaster']","[700, 1260, 2268]","[55, 83, 124]","[41, 62, 93]",4,0.75,25,25,15,75,"[370, 370, 375]"
12,"[4, 11, 35]",Fiora,"['Witchcraft', 'Warrior']","[1150, 2070, 3726.0000000000005]","[80, 120, 180]","[80, 120, 180]",1,1.0,55,55,70,130,"[160, 160, 360]"
12,"[2, 5, 17]",Galio,"['Portal', 'Mage', 'Vanguard']","[750, 1350, 2430]","[55, 83, 124]","[36, 54, 81]",1,0.65,45,45,30,90,"[25, 30, 40, 50]"
12,"[4, 11, 35]",Gwen,"['Sugarcraft', 'Warrior']","[1100, 1980, 3564.0000000000005]","[50, 75, 113]","[40, 60, 90]",2,0.8,55,55,0,30,"[90, 135, 430]"
12,"[3, 8, 26]",Hecarim,"['Arcana', 'Multistriker', 'Bastion']","[850, 1530, 2754]","[55, 83, 124]","[41, 62, 93]",1,0.75,50,50,0,40,"[120, 80, 120, 195]"
12,"[3, 8, 26]",Hwei,"['Frost', 'Blaster']","[650, 1170, 2106]","[35, 53, 79]","[26, 40, 59]",4,0.75,25,25,0,40,"[150, 225, 350]"
12,"[1, 3, 9]",Jax,"['Chrono', 'Multistriker']","[650, 1170, 2106]","[40, 60, 90]","[24, 36, 54]",1,0.6,45,45,20,60,"[80, 120, 180]"
12,"[1, 3, 9]",Jayce,"['Portal', 'Shapeshifter']","[600, 1080, 1944.0000000000002]","[56, 84, 126]","[39, 59, 88]",4,0.7,30,30,0,60,"[40, 60, 90]"
12,"[3, 8, 26]",Jinx,"['Sugarcraft', 'Hunter']","[650, 1170, 2106]","[53, 80, 119]","[40, 60, 89]",4,0.75,25,25,0,50,"[16, 24, 36]"
12,"[4, 11, 35]",Kalista,"['Faerie', 'Multistriker']","[850, 1530, 2754]","[60, 90, 135]","[45, 68, 101]",4,0.75,30,30,0,70,"[2, 2, 3]"
12,"[4, 11, 35]",Karma,"['Chrono', 'Incantor']","[850, 1530, 2754]","[45, 68, 101]","[34, 51, 76]",4,0.75,30,30,0,30,"[200, 300, 1600]"
12,"[2, 5, 17]",Kassadin,"['Portal', 'Multistriker']","[700, 1260, 2268]","[45, 68, 101]","[34, 51, 76]",1,0.75,45,45,30,60,"[110, 165, 245]"
12,"[3, 8, 26]",Katarina,"['Faerie', 'Warrior']","[800, 1440, 2592]","[50, 75, 113]","[38, 56, 85]",1,0.75,45,45,10,70,"[165, 245, 395]"
12,"[2, 5, 17]",KogMaw,"['Honeymancy', 'Hunter']","[550, 990, 1782.0000000000002]","[55, 83, 124]","[41, 62, 93]",4,0.75,20,20,20,70,"[300, 300, 300, 300]"
12,"[1, 3, 9]",Lillia,"['Faerie', 'Bastion']","[650, 1170, 2106]","[45, 68, 101]","[27, 41, 61]",1,0.6,40,40,40,100,"[250, 290, 330]"
12,"[5, 14, 44]",Milio,"['Faerie', 'Scholar']","[900, 1620, 2916]","[50, 75, 113]","[40, 60, 90]",4,0.8,40,40,0,90,"[2, 2, 8]"
12,"[3, 8, 26]",Mordekaiser,"['Eldritch', 'Vanguard']","[850, 1530, 2754]","[60, 90, 135]","[36, 54, 81]",1,0.6,50,50,0,40,"[180, 270, 430]"
12,"[5, 14, 44]",Morgana,"['Witchcraft', 'BatQueen', 'Preserver']","[1100, 1980, 3564.0000000000005]","[50, 75, 113]","[40, 60, 90]",2,0.8,60,60,40,110,"[8, 8, 30]"
12,"[4, 11, 35]",Nami,"['Eldritch', 'Mage']","[850, 1530, 2754]","[45, 68, 101]","[36, 54, 81]",4,0.8,30,30,0,50,"[240, 360, 1800]"
12,"[4, 11, 35]",Nasus,"['Pyro', 'Shapeshifter']","[1100, 1980, 3564.0000000000005]","[65, 98, 146]","[42, 64, 95]",1,0.65,60,60,0,80,"[350, 500, 5000]"
12,"[3, 8, 26]",Neeko,"['Witchcraft', 'Shapeshifter']","[900, 1620, 2916]","[50, 75, 113]","[33, 49, 73]",1,0.65,55,55,40,110,"[75, 100, 125]"
12,"[2, 5, 17]",Nilah,"['Eldritch', 'Warrior']","[700, 1260, 2268]","[55, 83, 124]","[44, 66, 99]",2,0.8,35,35,0,60,"[100, 140, 180]"
12,"[1, 3, 9]",Nomsy,"['Dragon', 'Hunter']","[500, 900, 1620]","[48, 72, 108]","[34, 50, 76]",4,0.7,15,15,10,50,"[400, 400, 400]"
12,"[5, 14, 44]",NorraYuumi,"['Portal', 'TFT12BestFriends', 'Mage']","[900, 1620, 2916]","[50, 75, 113]","[40, 60, 90]",4,0.8,40,40,30,80,"[190, 285, 2000]"
12,"[2, 5, 17]",Nunu,"['Honeymancy', 'Bastion']","[800, 1440, 2592]","[50, 75, 113]","[30, 45, 68]",1,0.6,45,45,25,75,"[200, 300, 450]"
12,"[4, 11, 35]",Olaf,"['Frost', 'Hunter']","[1150, 2070, 3726.0000000000005]","[75, 113, 169]","[64, 96, 144]",1,0.85,60,60,0,50,"[180, 180, 350]"
12,"[1, 3, 9]",Poppy,"['Witchcraft', 'Bastion']","[650, 1170, 2106]","[50, 75, 113]","[30, 45, 68]",1,0.6,40,40,30,80,"[275, 300, 325]"
12,"[4, 11, 35]",Rakan,"['Faerie', 'Preserver']","[1050, 1890, 3402]","[60, 90, 135]","[42, 63, 95]",1,0.7,60,60,40,120,"[20, 160, 180, 1000]"
12,"[2, 5, 17]",Rumble,"['Sugarcraft', 'Blaster', 'Vanguard']","[800, 1440, 2592]","[50, 75, 113]","[33, 49, 73]",1,0.65,45,45,30,70,"[35, 35, 35]"
12,"[4, 11, 35]",Ryze,"['Portal', 'Scholar']","[850, 1530, 2754]","[45, 68, 101]","[36, 54, 81]",4,0.8,30,30,15,90,"[85, 130, 300]"
12,"[1, 3, 9]",Seraphine,"['Faerie', 'Mage']","[500, 900, 1620]","[25, 38, 56]","[18, 27, 39]",4,0.7,15,15,10,50,"[240, 360, 540]"
12,"[3, 8, 26]",Shen,"['Pyro', 'Bastion']","[850, 1530, 2754]","[60, 90, 135]","[42, 63, 95]",1,0.7,50,50,50,120,"[35, 40, 50]"
12,"[2, 5, 17]",Shyvana,"['Dragon', 'Shapeshifter']","[700, 1260, 2268]","[55, 83, 124]","[36, 54, 81]",1,0.65,45,45,0,70,"[1, 60, 90, 135]"
12,"[5, 14, 44]",Smolder,"['Dragon', 'Blaster']","[1000, 1800, 3240]","[80, 120, 180]","[68, 102, 153]",10,0.85,65,65,0,40,"[50, 50, 500]"
12,"[1, 3, 9]",Soraka,"['Sugarcraft', 'Mage']","[450, 810, 1458]","[30, 45, 68]","[21, 31, 48]",4,0.7,15,15,20,60,"[200, 300, 450]"
12,"[3, 8, 26]",Swain,"['Frost', 'Shapeshifter']","[900, 1620, 2916]","[60, 90, 135]","[36, 54, 81]",1,0.6,50,50,60,120,"[300, 375, 450]"
12,"[2, 5, 17]",Syndra,"['Eldritch', 'Incantor']","[550, 990, 1782.0000000000002]","[35, 53, 79]","[26, 40, 59]",4,0.75,20,20,0,60,"[1, 250, 375, 565, 755]"
12,"[4, 11, 35]",TahmKench,"['Arcana', 'Vanguard']","[1100, 1980, 3564.0000000000005]","[70, 105, 158]","[39, 58, 87]",1,0.55,60,60,80,180,"[100, 150, 1000, 5]"
12,"[4, 11, 35]",Taric,"['Portal', 'Bastion']","[1100, 1980, 3564.0000000000005]","[60, 90, 135]","[39, 59, 88]",1,0.65,60,60,50,100,"[55, 60, 90]"
12,"[2, 5, 17]",Tristana,"['Faerie', 'Blaster']","[550, 990, 1782.0000000000002]","[55, 83, 124]","[41, 62, 93]",4,0.75,20,20,0,45,"[360, 360, 360]"
12,"[1, 3, 9]",Twitch,"['Frost', 'Hunter']","[450, 810, 1458]","[50, 75, 113]","[35, 53, 79]",4,0.7,15,15,0,35,"[20, 30, 45]"
12,"[4, 11, 35]",Varus,"['Pyro', 'Blaster']","[850, 1530, 2754]","[52, 78, 117]","[42, 62, 94]",4,0.8,30,30,20,100,"[500, 500, 1000]"
12,"[3, 8, 26]",Veigar,"['Honeymancy', 'Mage']","[650, 1170, 2106]","[40, 60, 90]","[30, 45, 68]",4,0.75,25,25,0,40,"[260, 340, 460]"
12,"[3, 8, 26]",Vex,"['Chrono', 'Mage']","[850, 1530, 2754]","[50, 75, 113]","[33, 49, 73]",1,0.65,50,50,50,100,"[380, 410, 450]"
12,"[1, 3, 9]",Warwick,"['Frost', 'Vanguard']","[700, 1260, 2268]","[46, 69, 104]","[35, 52, 78]",1,0.75,40,40,0,0,"[70, 70, 70]"
12,"[0, -1, -1]",WinterStatue,[],"[0, 0, 0]","[80, 120, 180]","[60, 90, 135]",1,0.75,45,45,0,0,
12,"[0, -1, -1]",WitchFrog,[],"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",1,0.8,0,20,0,100,
12,"[3, 8, 26]",MonkeyKing,['Druid'],"[1000, 1800, 3240]","[75, 113, 169]","[45, 68, 101]",1,0.6,50,50,20,70,"[380, 480, 580]"
12,"[5, 14, 44]",Xerath,"['Arcana', 'Ascendant']","[900, 1620, 2916]","[50, 75, 113]","[40, 60, 90]",4,0.8,40,40,0,120,"[299, 444, 999]"
12,"[0, -1, -1]",Yuumi,[],"[600, 1080, 1944.0000000000002]","[10, 15, 23]","[8, 12, 18]",1,0.8,1,20,0,0,"[120, 240, 3000]"
12,"[1, 3, 9]",Ziggs,"['Honeymancy', 'Incantor']","[450, 810, 1458]","[30, 45, 68]","[21, 31, 48]",4,0.7,15,15,0,40,"[190, 290, 435]"
12,"[2, 5, 17]",Zilean,"['Chrono', 'Frost', 'Preserver']","[550, 990, 1782.0000000000002]","[35, 53, 79]","[26, 40, 59]",4,0.75,20,20,0,60,"[220, 330, 495]"
12,"[1, 3, 9]",Zoe,"['Portal', 'Witchcraft', 'Scholar']","[450, 810, 1458]","[30, 45, 68]","[21, 31, 48]",4,0.7,15,15,0,30,"[135, 205, 305, 405]"
12,"[1, 3, 9]",Set5Aatrox,"['Set5Redeemed', 'Set5Legionnaire']","[650, 1170, 2106]","[50, 75, 113]","[35, 53, 79]",1,0.7,35,35,30,80,"[250, 300, 375]"
12,"[5, 14, 44]",Set5Akshan,"['Set5Sentinel', 'Set5Ranger']","[900, 1620, 2916]","[90, 135, 203]","[90, 135, 203]",3,1.0,40,40,60,120,"[60, 70, 400]"
12,"[4, 11, 35]",Set5Aphelios,"['Set5Nightbringer', 'Set5Ranger']","[850, 1530, 2754]","[70, 105, 158]","[60, 89, 134]",4,0.85,30,30,0,140,"[350, 375, 450]"
12,"[3, 8, 26]",Set5Ashe,"['Set5Draconic', 'Set5Ranger']","[700, 1260, 2268]","[65, 98, 146]","[49, 74, 110]",5,0.75,20,20,50,100,"[300, 450, 750]"
12,"[2, 5, 17]",Set5Brand,"['Set5Abomination', 'Set5Spellweaver']","[600, 1080, 1944.0000000000002]","[40, 60, 90]","[28, 42, 63]",3,0.7,20,20,0,30,"[550, 825, 1500]"
12,"[4, 11, 35]",Set5Diana,"['Set5Nightbringer', 'Set5Assassin']","[950, 1710, 3078]","[55, 83, 124]","[39, 58, 87]",1,0.7,50,50,50,140,"[280, 420, 1600]"
12,"[4, 11, 35]",Set5Draven,"['Set5Forgotten', 'Set5Legionnaire']","[900, 1620, 2916]","[75, 113, 169]","[64, 96, 144]",3,0.85,40,40,0,40,"[200, 210, 420]"
12,"[4, 11, 35]",Set5Fiddlesticks,"['Set5Abomination', 'Set5Revenant', 'Set5Mystic']","[1000, 1800, 3240]","[50, 75, 113]","[38, 56, 85]",2,0.75,45,45,60,120,"[150, 225, 750]"
12,"[4, 11, 35]",Set5Galio,"['Set5Draconic', 'Set5Sentinel', 'Set5Knight']","[1100, 1980, 3564.0000000000005]","[70, 105, 158]","[42, 63, 95]",1,0.6,60,60,110,160,"[200, 300, 1500]"
12,"[5, 14, 44]",Set5Garen,"['Set5Dawnbringer', 'Set5Victorious', 'Set5Knight']","[1200, 2160, 3888.0000000000005]","[60, 90, 135]","[45, 68, 101]",1,0.75,60,60,80,160,"[20, 30, 400]"
12,"[1, 3, 9]",Set5Gragas,"['Set5Dawnbringer', 'Set5Brawler']","[750, 1350, 2430]","[50, 75, 113]","[28, 41, 62]",1,0.55,40,40,40,70,"[200, 300, 500]"
12,"[5, 14, 44]",Set5Gwen,"['Set5Inanimate', 'Set5Mystic']","[1200, 2160, 3888.0000000000005]","[50, 75, 113]","[45, 68, 102]",2,0.9,60,60,0,20,"[120, 180, 2222]"
12,"[2, 5, 17]",Set5Hecarim,"['Set5Forgotten', 'Set5Cavalier']","[750, 1350, 2430]","[55, 83, 124]","[30, 46, 68]",1,0.55,45,45,75,125,"[200, 225, 250]"
12,"[5, 14, 44]",Set5Heimerdinger,"['Set5Draconic', 'Set5Caretaker', 'Set5Renewer']","[900, 1620, 2916]","[45, 68, 101]","[36, 54, 81]",4,0.8,40,40,0,140,"[400, 600, 3333]"
12,"[2, 5, 17]",Set5Irelia,"['Set5Sentinel', 'Set5Legionnaire', 'Set5Skirmisher']","[750, 1350, 2430]","[50, 75, 113]","[35, 53, 79]",1,0.7,40,40,40,80,"[250, 400, 650]"
12,"[4, 11, 35]",Set5Ivern,"['Set5Revenant', 'Set5Invoker', 'Set5Renewer']","[1000, 1800, 3240]","[40, 60, 90]","[30, 45, 68]",2,0.75,50,50,100,180,"[1600, 2600, 10000]"
12,"[4, 11, 35]",Set5Jax,"['Set5Ironclad', 'Set5Skirmisher']","[1050, 1890, 3402]","[75, 113, 169]","[68, 102, 152]",1,0.9,50,50,0,20,"[220, 240, 500]"
12,"[1, 3, 9]",Set5Kalista,"['Set5Abomination', 'Set5Legionnaire']","[500, 900, 1620]","[55, 83, 124]","[39, 58, 87]",4,0.7,15,15,0,120,"[180, 200, 220]"
12,"[4, 11, 35]",Set5Karma,"['Set5Dawnbringer', 'Set5Invoker']","[850, 1530, 2754]","[45, 68, 101]","[31, 48, 71]",4,0.7,30,30,0,50,"[200, 300, 900]"
12,"[5, 14, 44]",Set5Kayle,"['Set5Redeemed', 'Set5Legionnaire']","[900, 1620, 2916]","[85, 128, 191]","[85, 128, 191]",4,1.0,40,40,0,5,"[5, 5, 1]"
12,"[2, 5, 17]",Set5Kennen,"['Set5Hellion', 'Set5Skirmisher']","[650, 1170, 2106]","[50, 75, 113]","[35, 53, 79]",2,0.7,30,30,60,125,"[150, 225, 350]"
12,"[1, 3, 9]",Set5Khazix,"['Set5Dawnbringer', 'Set5Assassin']","[600, 1080, 1944.0000000000002]","[45, 68, 101]","[31, 48, 71]",1,0.7,35,35,0,60,"[250, 375, 560]"
12,"[1, 3, 9]",Set5Kled,"['Set5Hellion', 'Set5Cavalier']","[400, 720, 1296]","[60, 90, 135]","[45, 68, 101]",1,0.75,30,30,0,0,"[70, 80, 110]"
12,"[3, 8, 26]",Set5LeeSin,"['Set5Nightbringer', 'Set5Skirmisher']","[800, 1440, 2592]","[60, 90, 135]","[45, 68, 101]",1,0.75,50,50,30,80,"[250, 375, 600]"
12,"[1, 3, 9]",Set5Leona,"['Set5Redeemed', 'Set5Knight']","[700, 1260, 2268]","[65, 98, 146]","[36, 54, 80]",1,0.55,40,40,40,80,"[35, 45, 80]"
12,"[4, 11, 35]",Set5Lucian,"['Set5Sentinel', 'Set5Cannoneer']","[850, 1530, 2754]","[75, 113, 169]","[56, 85, 127]",4,0.75,30,30,0,50,"[45, 70, 210]"
12,"[3, 8, 26]",Set5Lulu,"['Set5Hellion', 'Set5Mystic']","[650, 1170, 2106]","[40, 60, 90]","[28, 42, 63]",3,0.7,25,25,60,120,"[3, 4, 5]"
12,"[3, 8, 26]",Set5Lux,"['Set5Redeemed', 'Set5Mystic']","[650, 1170, 2106]","[40, 60, 90]","[30, 45, 68]",4,0.75,25,25,40,80,"[120, 150, 200]"
12,"[3, 8, 26]",Set5MissFortune,"['Set5Forgotten', 'Set5Cannoneer']","[700, 1260, 2268]","[45, 68, 101]","[36, 54, 81]",4,0.8,25,25,20,70,"[250, 375, 600]"
12,"[2, 5, 17]",Set5Nautilus,"['Set5Ironclad', 'Set5Knight']","[750, 1350, 2430]","[70, 105, 158]","[39, 58, 87]",1,0.55,45,45,50,120,"[200, 300, 750]"
12,"[3, 8, 26]",Set5Nidalee,"['Set5Dawnbringer', 'Set5Skirmisher']","[750, 1350, 2430]","[60, 90, 135]","[48, 72, 108]",3,0.8,35,35,0,60,"[200, 300, 600]"
12,"[3, 8, 26]",Set5Nocturne,"['Set5Revenant', 'Set5Assassin']","[700, 1260, 2268]","[60, 90, 135]","[51, 77, 115]",1,0.85,30,30,0,0,"[40, 60, 90]"
12,"[3, 8, 26]",Set5Nunu,"['Set5Abomination', 'Set5Brawler']","[900, 1620, 2916]","[65, 98, 146]","[36, 54, 80]",1,0.55,45,45,30,90,"[450, 675, 1100]"
12,"[1, 3, 9]",Set5Olaf,"['Set5Sentinel', 'Set5Skirmisher']","[650, 1170, 2106]","[55, 83, 124]","[39, 58, 87]",1,0.7,35,35,0,0,"[2, 3, 4]"
12,"[1, 3, 9]",Set5Poppy,"['Set5Hellion', 'Set5Knight']","[650, 1170, 2106]","[60, 90, 135]","[33, 50, 74]",1,0.55,40,40,50,70,"[160, 240, 360]"
12,"[2, 5, 17]",Set5Pyke,"['Set5Sentinel', 'Set5Assassin']","[650, 1170, 2106]","[50, 75, 113]","[33, 49, 73]",1,0.65,30,30,60,120,"[150, 225, 325]"
12,"[3, 8, 26]",Set5Rakan,"['Set5Sentinel', 'Set5Renewer']","[800, 1440, 2592]","[50, 75, 113]","[33, 49, 73]",2,0.65,45,45,40,80,"[350, 500, 800]"
12,"[4, 11, 35]",Set5Rell,"['Set5Ironclad', 'Set5Redeemed', 'Set5Cavalier']","[1050, 1890, 3402]","[70, 105, 158]","[42, 63, 95]",1,0.6,60,60,80,150,"[300, 375, 3000]"
12,"[3, 8, 26]",Set5Riven,"['Set5Dawnbringer', 'Set5Legionnaire']","[800, 1440, 2592]","[60, 90, 135]","[48, 72, 108]",1,0.8,40,40,0,40,"[120, 180, 300]"
12,"[2, 5, 17]",Set5Sejuani,"['Set5Nightbringer', 'Set5Cavalier', 'Set5Brawler']","[750, 1350, 2430]","[65, 98, 146]","[36, 54, 80]",1,0.55,45,45,20,80,"[60, 100, 200]"
12,"[1, 3, 9]",Set5Senna,"['Set5Sentinel', 'Set5Cannoneer']","[500, 900, 1620]","[35, 53, 79]","[25, 37, 55]",4,0.7,15,15,40,80,"[220, 330, 510]"
12,"[2, 5, 17]",Set5Sett,"['Set5Draconic', 'Set5Brawler']","[800, 1440, 2592]","[60, 90, 135]","[42, 63, 95]",1,0.7,40,40,0,50,"[20, 25, 40]"
12,"[2, 5, 17]",Set5Soraka,"['Set5Dawnbringer', 'Set5Renewer']","[600, 1080, 1944.0000000000002]","[40, 60, 90]","[28, 42, 63]",3,0.7,20,20,40,80,"[160, 240, 370]"
12,"[2, 5, 17]",Set5Syndra,"['Set5Redeemed', 'Set5Invoker']","[600, 1080, 1944.0000000000002]","[40, 60, 90]","[28, 42, 63]",4,0.7,20,20,50,90,"[250, 375, 600]"
12,"[5, 14, 44]",Set5Teemo,"['Set5Hellion', 'Set5Cruel', 'Set5Invoker']","[900, 1620, 2916]","[65, 98, 146]","[52, 78, 117]",4,0.8,40,40,30,60,"[120, 160, 666]"
12,"[2, 5, 17]",Set5Thresh,"['Set5Forgotten', 'Set5Knight']","[800, 1440, 2592]","[70, 105, 158]","[42, 63, 95]",2,0.6,40,40,80,120,"[200, 300, 500]"
12,"[2, 5, 17]",Set5Tristana,"['Set5Hellion', 'Set5Cannoneer']","[550, 990, 1782.0000000000002]","[70, 105, 158]","[53, 79, 119]",4,0.75,20,20,60,100,"[120, 130, 140]"
12,"[1, 3, 9]",Set5Udyr,"['Set5Draconic', 'Set5Skirmisher']","[700, 1260, 2268]","[55, 83, 124]","[41, 62, 93]",1,0.75,30,30,30,40,"[300, 350, 450]"
12,"[2, 5, 17]",Set5Varus,"['Set5Redeemed', 'Set5Ranger']","[600, 1080, 1944.0000000000002]","[60, 90, 135]","[45, 68, 101]",4,0.75,20,20,0,60,"[40, 60, 90]"
12,"[1, 3, 9]",Set5Vayne,"['Set5Forgotten', 'Set5Ranger']","[500, 900, 1620]","[30, 45, 68]","[23, 34, 51]",4,0.75,15,15,0,0,"[90, 135, 205]"
12,"[4, 11, 35]",Set5Velkoz,"['Set5Redeemed', 'Set5Spellweaver']","[850, 1530, 2754]","[45, 68, 101]","[34, 51, 76]",4,0.75,30,30,0,90,"[700, 1050, 4000]"
12,"[5, 14, 44]",Set5Viego,"['Set5Forgotten', 'Set5Assassin', 'Set5Skirmisher']","[1100, 1980, 3564.0000000000005]","[50, 75, 113]","[50, 75, 113]",1,1.0,60,60,0,50,"[150, 250, 1500]"
12,"[1, 3, 9]",Set5Vladimir,"['Set5Nightbringer', 'Set5Renewer']","[700, 1260, 2268]","[45, 68, 101]","[29, 44, 66]",2,0.65,40,40,0,80,"[250, 375, 600]"
12,"[5, 14, 44]",Set5Volibear,"['Set5Revenant', 'Set5Brawler']","[1200, 2160, 3888.0000000000005]","[80, 120, 180]","[64, 96, 144]",1,0.8,60,60,110,200,"[200, 300, 5000]"
12,"[3, 8, 26]",Set5Yasuo,"['Set5Nightbringer', 'Set5Legionnaire']","[800, 1440, 2592]","[50, 75, 113]","[40, 60, 90]",1,0.8,40,40,0,40,"[200, 300, 480]"
12,"[1, 3, 9]",Set5Ziggs,"['Set5Hellion', 'Set5Spellweaver']","[450, 810, 1458]","[35, 53, 79]","[25, 37, 55]",4,0.7,15,15,0,40,"[250, 375, 550]"
12,"[3, 8, 26]",Set5Zyra,"['Set5Draconic', 'Set5Spellweaver']","[700, 1260, 2268]","[40, 60, 90]","[30, 45, 68]",4,0.75,25,25,40,100,"[200, 300, 525]"
12,"[0, -1, -1]",Sentinel,[],"[600, 1080, 1944.0000000000002]","[65, 98, 146]","[36, 54, 80]",1,0.55,40,40,30,100,"[335, 500, 750]"
12,"[0, -1, -1]",TFTElderDragon,[],"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0.0,0,0,0,0,
12,"[0, -1, -1]",Dummy,[],"[625, 1125, 2025.0000000000002]","[50, 75, 113]","[10, 15, 23]",0,0.2,30,0,0,0,
12,"[0, -1, -1]",Voidspawn,[],"[1000, 1800, 3240]","[80, 120, 180]","[60, 90, 135]",1,0.75,30,30,0,0,
13,"[2, 5, 17]",Akali,"['Rebel', 'Quickstriker']","[700, 1260, 2268]","[45, 68, 101]","[34, 51, 76]",1,0.75,45,45,0,55,"[80, 120, 185]"
13,"[4, 11, 35]",Ambessa,"['Conqueror', 'Emissary', 'Quickstriker']","[1100, 1980, 3564.0000000000005]","[70, 105, 158]","[56, 84, 126]",2,0.8,50,50,30,70,"[150, 150, 400]"
13,"[1, 3, 9]",Amumu,"['Automata', 'Watcher']","[600, 1080, 1944.0000000000002]","[45, 68, 101]","[27, 41, 61]",1,0.6,35,35,0,0,"[15, 20, 30]"
13,"[3, 8, 26]",Loris,"['Enforcer', 'Sentinel']","[850, 1530, 2754]","[50, 75, 113]","[33, 49, 73]",1,0.65,50,50,40,80,"[600, 700, 900]"
13,"[3, 8, 26]",Blitzcrank,"['Automata', 'Dominator']","[850, 1530, 2754]","[60, 90, 135]","[36, 54, 81]",1,0.6,50,50,20,70,"[550, 600, 700]"
13,"[1, 3, 9]",Powder,"['Family', 'Scrap', 'Ambusher']","[500, 900, 1620]","[30, 45, 68]","[23, 34, 51]",4,0.75,15,15,0,90,"[420, 550, 735]"
13,"[5, 14, 44]",Caitlyn,"['Enforcer', 'Sniper']","[900, 1620, 2916]","[80, 120, 180]","[44, 66, 99]",10,0.55,40,40,0,50,"[180, 180, 750, 20, 30, 100]"
13,"[2, 5, 17]",Camille,"['Enforcer', 'Ambusher']","[700, 1260, 2268]","[52, 78, 117]","[39, 59, 88]",1,0.75,45,45,0,25,"[30, 45, 70]"
13,"[3, 8, 26]",Cassiopeia,"['BlackRose', 'Dominator']","[700, 1260, 2268]","[40, 60, 90]","[30, 45, 68]",4,0.75,25,25,0,40,"[240, 360, 580]"
13,"[3, 8, 26]",Renni,"['ChemBaron', 'Bruiser']","[850, 1530, 2754]","[55, 83, 124]","[36, 54, 81]",1,0.65,50,50,40,90,"[15, 400, 400, 400]"
13,"[4, 11, 35]",Corki,"['Scrap', 'Artillerist']","[850, 1530, 2754]","[70, 105, 158]","[53, 79, 119]",4,0.75,30,30,0,60,"[21, 21, 35]"
13,"[1, 3, 9]",Darius,"['Conqueror', 'Watcher']","[600, 1080, 1944.0000000000002]","[55, 83, 124]","[39, 58, 87]",1,0.7,40,40,30,70,"[150, 175, 200]"
13,"[1, 3, 9]",Draven,"['Conqueror', 'PitFighter']","[500, 900, 1620]","[55, 83, 124]","[39, 58, 87]",4,0.7,15,15,30,60,"[10, 15, 25, 140, 140, 150, 150]"
13,"[4, 11, 35]",DrMundo,"['Experiment', 'Dominator']","[1100, 1980, 3564.0000000000005]","[60, 90, 135]","[39, 59, 88]",1,0.65,66,66,30,100,"[15, 500, 600, 2000]"
13,"[4, 11, 35]",Ekko,"['Firelight', 'Scrap', 'Ambusher']","[1100, 1980, 3564.0000000000005]","[50, 75, 113]","[43, 64, 96]",1,0.85,60,60,0,50,"[285, 430, 1200]"
13,"[4, 11, 35]",Elise,"['BlackRose', 'Bruiser', 'FormSwapper']","[750, 1350, 2430]","[45, 68, 101]","[34, 51, 76]",4,0.75,30,30,60,170,"[1, 75, 2, 8]"
13,"[3, 8, 26]",Ezreal,"['Academy', 'Rebel', 'Artillerist']","[700, 1260, 2268]","[60, 90, 135]","[45, 68, 101]",4,0.75,25,25,0,60,"[135, 20, 30, 50]"
13,"[1, 3, 9]",Steb,"['Enforcer', 'Bruiser']","[650, 1170, 2106]","[55, 83, 124]","[30, 46, 68]",1,0.55,45,45,25,75,"[260, 290, 360, 430]"
